pos	browser_phylop_allbr	phylop_allbr	phylop_dmel	phylop_dsim	isConsEl	is661	isCDS	isUTR5	isUTR3	isIntron	isIntergenic
11111677	-1.36728	-1.353	0.191	0.114	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111678	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111679	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111680	0.600433	0.651	0.113	0.068	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111681	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111682	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111683	0.249055	0.309	0.092	0.056	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111684	3.76283	3.787	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111685	1.65457	1.696	0.044	0.027	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111686	-0.102323	-0.083	0.17	0.101	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111687	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111688	0.740984	0.776	0.08	0.049	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111689	0.319331	0.355	-1.72	0.075	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111690	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111691	2.77898	2.817	0.044	0.027	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111692	1.09236	1.108	0.061	0.038	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111693	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111694	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111695	-1.36728	-1.298	0.188	0.112	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111696	1.93567	1.985	0.041	0.025	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111697	3.69256	3.703	0.043	0.027	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111698	0.17878	0.238	0.097	0.059	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111699	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111700	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111701	0.108504	0.117	0.103	0.062	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111702	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111703	0.881535	0.921	0.065	0.039	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111704	-1.01591	-0.998	-0.189	-1.524	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111705	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111706	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111707	0.389606	0.413	-1.734	0.054	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111708	3.83311	3.884	0.041	0.025	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111709	-0.31315	-0.304	0.186	0.091	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111710	-1.50783	-1.461	0.2	0.118	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111711	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111712	3.69256	3.729	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111713	-0.242874	-0.208	0.18	0.106	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111714	2.77898	2.795	0.061	0.038	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111715	0.600433	0.618	0.079	0.048	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111716	1.65457	1.675	0.053	0.032	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111717	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111718	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111719	3.20063	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111720	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111721	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111722	-0.31315	-0.28	0.133	0.08	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111723	0.108504	0.152	0.101	0.061	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111724	1.02209	1.09	0.081	0.051	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111725	0.670709	0.671	0.08	0.048	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111726	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111727	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111728	-0.102323	-0.098	0.121	0.073	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111729	3.76283	3.77	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111730	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111731	-0.523976	-0.473	0.149	0.089	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111732	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111733	3.20063	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111734	-0.523976	-0.467	0.191	0.118	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111735	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111736	0.0382283	0.09	0.106	0.064	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111737	-1.36728	-1.359	0.304	0.174	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111738	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111739	1.09236	1.16	0.06	0.037	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111740	-1.99976	-1.96	0.184	0.126	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111741	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111742	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111743	0.108504	0.166	0.1	0.06	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111744	3.20063	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111745	0.951811	0.991	0.063	0.039	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111746	0.249055	0.299	0.092	0.056	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111747	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111748	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111749	-1.15646	-1.142	0.242	0.141	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111750	0.389606	0.457	0.084	0.051	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111751	1.86539	1.91	0.08	0.048	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111752	0.530158	0.597	0.082	0.05	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111753	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111754	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111755	1.79512	1.86	0.041	0.025	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111756	2.7087	2.776	0.061	0.038	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111757	3.20063	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111758	0.319331	0.348	0.091	0.055	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111759	3.69256	3.729	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111760	0.17878	0.211	0.093	0.058	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111761	0.17878	0.216	0.097	0.059	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111762	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111763	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111764	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111765	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111766	1.93567	1.985	0.041	0.025	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111767	1.37346	1.402	0.063	0.039	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111768	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111769	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111770	0.249055	0.314	0.092	0.056	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111771	3.20063	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111772	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111773	-2.07004	-2.07	0.238	0.141	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111774	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111775	1.02209	1.044	0.063	0.038	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111776	0.389606	0.418	0.088	0.053	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111777	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111778	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111779	-1.01591	-1.004	0.177	0.105	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111780	3.20063	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111781	3.20063	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111782	1.30319	1.315	0.063	0.039	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111783	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111784	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111785	0.951811	0.966	0.064	0.039	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111786	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111787	3.20063	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111788	1.02209	1.028	0.106	0.054	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111789	5.44945	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111790	0.951811	1.022	0.063	0.039	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111791	0.319331	0.383	0.124	0.075	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111792	1.65457	1.677	0.044	0.027	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111793	3.76283	3.787	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111794	0.459882	0.509	0.124	0.074	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111795	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111796	2.63843	2.668	0.063	0.038	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111797	-1.22673	-1.169	-1.498	0.123	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111798	1.19844	1.261	0.059	0.036	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111799	3.62137	3.68	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111800	0.592709	0.63	0.078	0.047	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111801	5.43857	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111802	1.65274	1.677	0.044	0.027	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111803	0.668425	0.736	0.075	0.046	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111804	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111805	1.42559	1.489	0.082	0.05	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111806	-0.467323	-0.429	0.142	0.086	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111807	0.289843	0.304	0.093	0.057	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111808	0.0626929	0.12	0.104	0.063	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111809	-2.05737	-1.982	0.329	0.19	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111810	0.365559	0.394	0.085	0.051	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111811	0.289843	0.29	0.133	0.08	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111812	-0.543039	-0.54	0.143	0.09	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111813	5.59	5.59	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111814	0.744142	0.76	0.071	0.043	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111815	-0.0130236	0.026	0.155	0.092	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111816	1.34987	1.36	0.058	0.036	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111817	-0.0887402	-0.021	0.114	0.069	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111818	-0.164457	-0.117	0.171	0.101	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111819	1.04701	1.084	-0.308	0.045	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111820	1.12272	1.126	0.061	0.037	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111821	-0.164457	-0.112	0.169	0.102	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111822	-0.921622	-0.848	0.143	0.1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111823	0.971291	1.033	0.062	0.038	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111824	-0.770189	-0.725	0.161	0.096	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111825	0.971291	1.037	0.063	0.038	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111826	0.441276	0.486	0.082	0.05	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111827	-0.694472	-0.638	-1.275	0.123	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111828	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111829	0.441276	0.457	0.084	0.051	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111830	-0.0887402	-0.035	0.115	0.069	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111831	3.24279	3.292	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111832	5.43857	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111833	0.214126	0.283	0.094	0.057	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111834	3.16707	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111835	3.16707	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111836	0.744142	0.781	0.113	0.068	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111837	3.62137	3.632	0.043	0.027	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111838	1.12272	1.15	0.061	0.038	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111839	3.16707	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111840	1.80417	1.876	0.041	0.025	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111841	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111842	0.138409	0.214	0.098	0.059	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111843	2.03132	2.051	0.077	0.047	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111844	1.04701	1.068	0.095	0.057	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111845	-0.618756	-0.587	-0.285	0.113	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111846	3.84852	3.857	0.041	0.025	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111847	0.895575	0.959	0.064	0.039	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111848	0.744142	0.759	0.067	0.041	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111849	3.7728	3.846	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111850	3.54565	3.611	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111851	-0.0887402	-0.044	0.163	0.096	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111852	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111853	3.16707	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111854	-1.67879	-1.61	0.209	0.124	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111855	1.65274	1.706	0.043	0.027	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111856	5.43857	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111857	-0.164457	-0.162	0.178	0.105	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111858	1.72846	1.762	0.043	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111859	3.7728	3.793	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111860	-0.618756	-0.547	0.206	0.121	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111861	3.7728	3.777	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111862	2.71277	2.717	0.062	0.038	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111863	-0.0130236	-0.004	0.112	-2.496	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111864	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111865	-0.164457	-0.116	0.122	0.058	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111866	-0.997339	-0.936	-1.109	0.103	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111867	1.19844	1.232	0.06	0.037	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111868	3.69709	3.706	0.042	0.026	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111869	-0.618756	-0.579	0.149	0.089	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111870	1.12272	1.163	0.098	0.059	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111871	-0.467323	-0.416	0.198	0.116	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111872	0.744142	0.755	0.107	0.064	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111873	0.0626929	0.135	0.098	0.059	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111874	3.16707	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111875	2.18276	2.192	0.071	0.043	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111876	5.43857	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111877	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111878	-1.83022	-1.803	0.219	0.129	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111879	3.16707	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111880	1.72846	1.762	0.043	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111881	-0.0887402	-0.063	0.117	0.071	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111882	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111883	3.16707	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111884	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111885	5.43857	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111886	3.16707	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111887	-0.0130236	0.054	0.108	0.065	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111888	1.72846	1.762	0.043	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111889	3.16707	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111890	-0.0130236	0.057	0.107	0.065	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111891	5.43857	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111892	3.16707	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111893	0.138409	0.19	0.142	0.085	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111894	3.7728	3.793	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111895	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111896	-0.694472	-0.651	-1.483	0.091	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111897	3.62137	3.632	0.043	0.027	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111898	0.971291	1.001	0.064	0.039	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111899	-2.51167	-2.477	0.242	0.154	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111900	0.971291	1.033	0.062	0.038	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111901	0.516992	0.547	0.08	0.049	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111902	-1.60307	-1.546	0.203	0.12	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111903	3.16707	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111904	1.04701	1.09	0.087	0.053	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111905	0.0626929	0.085	0.107	0.065	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111906	1.87989	1.884	0.041	0.025	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111907	3.69709	3.75	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111908	-0.164457	-0.155	0.098	0.074	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111909	-0.0130236	-0	0.112	0.068	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111910	1.65274	1.669	0.083	0.05	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111911	3.16707	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111912	3.16707	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111913	5.59	5.59	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111914	0.0626929	0.132	0.145	0.086	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111915	1.04701	1.099	0.061	0.037	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111916	1.72846	1.749	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111917	-0.0887402	-0.082	0.118	0.072	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111918	3.16707	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111919	1.72846	1.804	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111920	-0.164457	-0.121	0.122	0.073	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111921	3.7728	3.793	0.042	0.026	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111922	0.668425	0.704	0.076	0.046	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111923	-0.467323	-0.437	0.199	0.117	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111924	3.16707	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111925	3.16707	3.23	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111926	2.8642	2.907	0.06	0.037	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111927	5.43857	5.51	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111928	3.16707	3.205	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11111929	0.214126	0.218	0.1	0.061	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
